categoria;categoria_id;codigo_barra;marca;marca_id;nombre;precio;precio_lista;producto_id;sku_id;stock;url
Larga Vida;399;7790742308801;Mir;2000012;LECHE LS UAT ENT 3% BRIK;404.99;404.99;438906;2994;261;https://www.hiperlibertad.com.ar/leche-entera-clasica-la-serenisima-larga-vida-1l/p
Larga Vida;399;7791241000449;La Lácteo;2000598;Leche Descremada C/Calcio LA LACTEO Larga Vida 1 L;289.99;289.99;294231;6878;3160;https://www.hiperlibertad.com.ar/leche-descremada-c-calcio-la-lacteo-larga-vida-1-l/p
Larga Vida;399;7791241962464;La Lácteo;2000598;Leche Entera C/Calcio LA LACTEO Larga Vida 1 L;289.99;289.99;294226;5677;301;https://www.hiperlibertad.com.ar/leche-entera-c-calcio-la-lacteo-larga-vida-1-l/p
Larga Vida;399;7798111061531;Mir;2000012;LECHE YATASTO ENTERA LARGA VIDA X 1 L;259.99;259.99;481710;25906;3254;https://www.hiperlibertad.com.ar/leche-yatasto-entera-larga-vida-x-1-l/p
Larga Vida;399;7790742357106;La Serenisima;2000545;LECHE LA SERENÍSIMA UAT PARCIALMENTE DESCR. 1%  X 1L;405.99;405.99;476650;21647;1451;https://www.hiperlibertad.com.ar/leche-la-serenisima-uat-parcialmente-descr-1-x-1l/p
Larga Vida;399;7790742358608;La Serenisima;2000545;LECHE LA SERENÍSIMA PROTEIN UAT 0% PET 1L;401.99;401.99;472356;17800;210;https://www.hiperlibertad.com.ar/leche-la-serenisima-protein-uat-0-pet-1l/p
Larga Vida;399;7790742357601;La Serenisima;2000545;LECHE LA SERENÍSIMA UAT DESC FORT 1% 1L;436.0;436.0;472353;18082;2293;https://www.hiperlibertad.com.ar/leche-la-serenisima-uat-desc-fort-1-1l/p
Larga Vida;399;7790742358202;La Serenisima;2000545;LECHE LA SERENISIMA LARGA VIDA DESCREMADA 2% X 1 L;392.99;392.99;486176;30958;104;https://www.hiperlibertad.com.ar/leche-la-serenisima-larga-vida-descremada-2-x-1-l/p
Larga Vida;399;7798111061562;Mir;2000012;LECHE LARGA VIDA YATASTO DESCREMADA X 1 L;259.99;259.99;481711;27127;1724;https://www.hiperlibertad.com.ar/leche-larga-vida-yatasto-descremada-x-1-l/p
Larga Vida;399;7790742308801;Mir;2000012;LECHE LS UAT ENT 3% BRIK;404.99;404.99;438906;2994;261;https://www.hiperlibertad.com.ar/leche-entera-clasica-la-serenisima-larga-vida-1l/p
Larga Vida;399;7790742358707;Akapol;2001975;LECHE LA SERENISIMA PARCIALMENTE DESCREMADA ZERO LACTOSA PET 1L;440.99;440.99;477298;22665;989;https://www.hiperlibertad.com.ar/leche-la-serenisima-parcialmente-descremada-zero-lactosa-pet-1l/p
PARLANTES;40;7797026958271;Stromberg;2000111;PARLANTE CLASH 12P STROMBERG CON BATERIA;59489.0;59489.0;478958;25223;1;https://www.hiperlibertad.com.ar/parlante-clash-12p-stromberg-con-bateria/p
PARLANTES;40;7797026958080;Stromberg;2000111;PARLANTE STROMBERG BUMP 12P;49399.0;49399.0;477577;25220;1;https://www.hiperlibertad.com.ar/parlante-stromberg-bump-12p/p
PARLANTES;40;7798135512590;Moonki;2002064;PARLANTE BLUETOOTH MOONKI SOUND MS-X265BT;52999.0;52999.0;501531;38320;3;https://www.hiperlibertad.com.ar/parlante-bluetooth-moonki-sound-ms-x265bt/p
PARLANTES;40;7798135512361;Moonki;2002064;PARLANTE PORTATIL MOONKI SOUND MW-PB265BLT;68849.1;89999.0;501530;38313;4;https://www.hiperlibertad.com.ar/parlante-portatil-moonki-sound-mw-pb265blt/p
PARLANTES;40;7798135512538;Moonki;2002064;PARLANTE MOONKI SOUND MD-PB360;105309.0;105309.0;496046;37150;3;https://www.hiperlibertad.com.ar/parlante-moonki-sound-md-pb360/p
PARLANTES;40;7798135512521;Moonki;2002064;PARLANTE MOONKI SOUND MO-PB280;43129.8;56379.0;496045;37143;7;https://www.hiperlibertad.com.ar/parlante-moonki-sound-mo-pb280/p
PARLANTES;40;7798135512569;Moonki;2002064;PARLANTE MOONKI SOUND MA-MT265B;36374.4;47549.0;496044;37153;8;https://www.hiperlibertad.com.ar/parlante-moonki-sound-ma-mt265b/p
PARLANTES;40;4260411271543;Thonet & Vander;2002063;PARLANTE BLUETOOTH THONET & VANDER KURBIS CINEMA;114649.0;114649.0;496033;37151;3;https://www.hiperlibertad.com.ar/parlante-bluetooth-thonet-vander-kurbis-cinema/p
PARLANTES;40;7797026960328;Stromberg;2000111;Parlante Stromberg Heat Bafle;34347.6;44899.0;494010;35808;2;https://www.hiperlibertad.com.ar/parlante-stromberg-heat-bafle/p
PARLANTES;40;7797026958370;Kazz;2001163;PARLANTE PORTATIL KAZZ TITUS 100W;297.57;38899.0;492502;34744;1;https://www.hiperlibertad.com.ar/parlante-portatil-kazz-titus-100w/p
PARLANTES;40;7797026958257;Stromberg;2000111;PARLANTE STROMBERG PORTATIL STOKE BLUETOOTH 80W RMS;68999.0;68999.0;482427;28757;2;https://www.hiperlibertad.com.ar/parlante-stromberg-portatil-stoke-bluetooth-80w-rms/p
PARLANTES;40;7797026958240;Stromberg;2000111;PARLANTE STROMBERG RAD 100 RMS;88409.0;88409.0;482353;28756;1;https://www.hiperlibertad.com.ar/parlante-stromberg-rad-100-rms/p
PARLANTES;40;4895229120860;Philips;2000001;PARLANTE PHILIPS TAX2206/77;29699.1;43549.0;482033;30350;6;https://www.hiperlibertad.com.ar/parlante-philips-tax2206-77/p
PARLANTES;40;4895229120877;Philips;2000001;PARLANTE PHILIPS TAX2706/77;44999.1;60939.0;482032;28478;6;https://www.hiperlibertad.com.ar/parlante-philips-tax2706-77/p
PARLANTES;40;7797026958325;Stromberg;2000111;PARLANTE PORTATIL STROMBERG RIOT2 15 PULGADAS;74999.0;74999.0;481020;33567;2;https://www.hiperlibertad.com.ar/parlante-portatil-stromberg-riot2-15-pulgadas/p
Leches Vegetales;400;7790895643538;Ades;2000544;Bebida A Base De Almendras Ades Almendras 1Lt;618.0;618.0;433969;719;46;https://www.hiperlibertad.com.ar/bebida-a-base-de-almendras-ades-almendras-1lt/p
Aguas con gas;402;7792799000035;Eco De Los Andes;2001066;AGUA MINERAL ECO DE LOS ANDES CON GAS X 500ML;154.99;154.99;111127;9111;204;https://www.hiperlibertad.com.ar/agua-mineral-eco-de-los-andes-con-gas-x-500ml/p
Aguas con gas;402;7791913000616;Saldan;2001050;Soda Saldan Agua Con Gas Pet 1500 mL;203.99;203.99;34083;5359;918;https://www.hiperlibertad.com.ar/soda-saldan-agua-con-gas-pet-1500-ml/p
Aguas con gas;402;7790895647635;Mir;2000012;SODA BENEDICTINO X 2,25 Lts;159.99;159.99;480703;28859;49;https://www.hiperlibertad.com.ar/soda-benedictino-x-2-25-lts/p
Aguas con gas;402;7790639002423;Favaloro;2001059;Agua Mineral con Gas Celier Favaloro 2 lt;147.49;147.49;441053;6330;453;https://www.hiperlibertad.com.ar/agua-mineral-con-gas-celier-favaloro-2-lt/p
Aguas con gas;402;7798179630106;Mir;2000012;AGUA SPECIAL WATER C/G 500CC;92.0;92.0;444831;24947;1;https://www.hiperlibertad.com.ar/agua-special-water-con-gas-500-ml/p
Aguas con gas;402;7791913000753;Saldan;2001050;Sifon de Soda Saldan 2 lt;288.99;288.99;333568;5747;1415;https://www.hiperlibertad.com.ar/sifon-de-soda-saldan-2-lt/p
Aguas con gas;402;7798091450295;Lagoa;2001083;AGUA MINERAL LAGOA C/GAS X 2,25LT;151.0;151.0;363234;19674;242;https://www.hiperlibertad.com.ar/agua-mineral-lagoa-c-gas-x-2-25lt/p
Aguas con gas;402;7798091450042;Lagoa;2001083;AGUA LAGOA CON GAS 500CC;78.99;78.99;368742;19747;459;https://www.hiperlibertad.com.ar/agua-lagoa-con-gas-500cc/p
Aguas con gas;402;7790895003950;Bonaqua;2001079;Agua Mineral Bonaqua Con Gas 1,5 Lt;222.0;222.0;314136;14742;114;https://www.hiperlibertad.com.ar/agua-mineral-bonaqua-con-gas-1-5-lt/p
Aguas con gas;402;7790895003943;Bonaqua;2001079;Agua Mineral Bonaqua Con Gas 500 Ml;157.0;157.0;314132;14848;3;https://www.hiperlibertad.com.ar/agua-mineral-bonaqua-con-gas-500-ml/p
Aguas con gas;402;7794193000048;Drago;2001086;CARGA SODERA DRAGO  800GR;1676.99;1676.99;88025;20626;15;https://www.hiperlibertad.com.ar/carga-sodera-drago-800gr/p
Aguas con gas;402;7791913003136;SAN REMO;2000198;AGUA MINERAL SAN REMO C/GAS X 500ML;163.0;163.0;208008;19582;513;https://www.hiperlibertad.com.ar/agua-mineral-san-remo-c-gas-x-500ml/p
Aguas con gas;402;7791913000814;Saldan;2001050;SODA SALDAN           X2.25L;219.0;244.99;34395;4651;1179;https://www.hiperlibertad.com.ar/soda-saldan-2-25-lt/p
Aguas con gas;402;7798062547801;Villavicencio;2001051;AGUA MINERAL VILLAVICENCIO CON GAS X 500 Ml;171.99;171.99;34086;4649;16;https://www.hiperlibertad.com.ar/agua-mineral-villavicencio-con-gas-x-500-ml/p
Aguas con gas;402;7798062547788;Villavicencio;2001051;AGUA MINERAL VILLAVICENCIO CON GAS X 1.5 Lts;256.0;256.0;34012;5358;209;https://www.hiperlibertad.com.ar/agua-mineral-villavicencio-con-gas-x-1-5-lts/p
Aguas con gas;402;7794193000048;Drago;2001086;CARGA SODERA DRAGO  800GR;1676.99;1676.99;88025;20626;15;https://www.hiperlibertad.com.ar/carga-sodera-drago-800gr/p
Aguas sin gas;403;7790895647666;Mir;2000012;Agua De Mesa Benedictino Sin Gas 2,25 Lt;168.99;168.99;480704;26245;296;https://www.hiperlibertad.com.ar/agua-de-mesa-benedictino-sin-gas-2-25-lt/p
Aguas sin gas;403;7792799000905;Mir;2000012;AGUA MIN.NESTLE S/GX1.5L;117.67;117.67;34701;4063;72;https://www.hiperlibertad.com.ar/agua-mineral-nestle-pureza-vital-sin-gas-x-1-5-lts/p
Aguas sin gas;403;7798062541397;Villa Del Sur;2001070;Agua Mineral VILLA DEL SUR Bidon 6.25 L;537.0;537.0;328238;6743;286;https://www.hiperlibertad.com.ar/agua-mineral-villa-del-sur-bidon-6-25-l/p
Aguas sin gas;403;7790315000422;Villavicencio;2001051;Agua Mineral Sin Gas Villavicencio 2 lt;236.0;236.0;34002;8341;176;https://www.hiperlibertad.com.ar/agua-mineral-sin-gas-villavicencio-2-lt/p
Aguas sin gas;403;7790895647642;Mir;2000012;Agua De Mesa Benedictino Sin Gas 500 Ml;138.0;138.0;480705;28860;146;https://www.hiperlibertad.com.ar/agua-de-mesa-benedictino-sin-gas-500-ml/p
Aguas sin gas;403;7798062545470;Ser;2000348;AGUA MINERAL SER SIN GAS X 2,25 Lts.;146.99;146.99;477091;24820;139;https://www.hiperlibertad.com.ar/agua-mineral-ser-sin-gas-x-2-25-lts/p
Aguas sin gas;403;7795930000567;Glaciar;2001055;AGUA MINERAL GLACIAR SIN GAS GO X 750 Ml;186.0;186.0;436062;9577;30;https://www.hiperlibertad.com.ar/agua-mineral-glaciar-sin-gas-go-x-750-ml/p
Aguas sin gas;403;7795930000550;Glaciar;2001055;Agua Baja en Sodio Bidon Glaciar 6,3 lt;650.0;650.0;413086;8298;265;https://www.hiperlibertad.com.ar/agua-baja-en-sodio-bidon-glaciar-6-3-lt/p
Aguas sin gas;403;7795930000543;Nestlé;2000577;Agua Mineral Sin Gas Nestlé 2.25 lt;214.99;214.99;398433;4453;196;https://www.hiperlibertad.com.ar/agua-mineral-sin-gas-nestl-2-25-lt/p
Aguas sin gas;403;7798091450172;Lagoa;2001083;AGUA MINERAL LAGOA S/GAS X2LTS;112.0;112.0;363232;19803;37;https://www.hiperlibertad.com.ar/agua-mineral-lagoa-s-gas-x2lts/p
Aguas sin gas;403;7798091450011;Lagoa;2001083;AGUA MINERAL LAGOA S/GAS X600ML;72.99;72.99;363230;19620;114;https://www.hiperlibertad.com.ar/agua-mineral-lagoa-s-gas-x600ml/p
Aguas sin gas;403;7792799000011;Eco De Los Andes;2001066;AGUA MINERAL ECO DE LOS ANDES SIN GAS X 500 Ml;137.0;137.0;12450;8385;364;https://www.hiperlibertad.com.ar/agua-mineral-eco-de-los-andes-sin-gas-x-500-ml/p
